FragmentID,SMILES,Unnamed: 2,MW,logP,HBD,HBA,TPSA,RotBonds,Solubility_mg_per_mL
Z362758732,CC=1C=C(C)C(N)=C(C1)C(=O)O,,165.192,1.5838400000000001,2,2,63.32000000000001,1,0.23337772999983006
Z57127443,CC(=O)C=1C=CC=C(N)C1,,135.166,1.4714,1,2,43.09,1,0.3920272551611098
Z57127875,CC=1C=CC(N)=CC1,,107.156,1.5772199999999998,1,1,26.02,0,2.7661816343743317
Z1203734446,CN1C=CC=2C=CNC2C1=O,,148.165,0.8665999999999998,1,2,37.79,0,5.074866537627051
Z235000792,O=C(O)C1=CC=2C=CSC2N1,,167.189,1.9275999999999998,2,2,53.089999999999996,1,0.16058608122286544
Z362758748,NC=1C(F)=CC=CC1C(=O)O,,155.128,1.1061,2,2,63.32000000000001,1,0.5059802826920614
Z57127446,NC=1C=CC(=CC1)C(=O)O,,137.138,0.9670000000000001,2,2,63.32000000000001,1,0.7075745624636585
Z33546479,NC(=O)C=1C=CC=C(Cl)C1,,155.58399999999997,1.4389,1,1,43.09,1,0.3534248910794982
Z335244742,OCC=1C=CC(Br)=CC1,,187.036,1.9413999999999998,1,1,20.23,1,0.17940725690309514
Z56871698,O=C(O)CC1=NNC(=O)C=2C=CC=CC12,,204.18500000000003,0.5501999999999998,2,3,83.04999999999998,2,0.10260082063939371
Z56858159,CN(C)C=1C=CC=C(C1)C(=O)NN,,179.22299999999996,0.3561,2,3,58.36,2,0.23972213816802948
Z104478044,O=C(O)CCC1CCCC1,,142.19799999999998,2.0414000000000003,1,1,37.3,3,0.0058530722914546165
Z1198261676,CC=1N=CC(C)=C(N)N1,,123.159,0.6756399999999999,1,3,51.8,0,6.552803636750724
Z56862402,O=C1C(=O)N(CC=2C=CC=CC2)C=3C=CC=CC13,,237.258,2.4161,0,2,37.38,2,0.006883324835831994
Z1198175704,CC1=NN(C)C(C)=C1CCO,,154.213,0.5717399999999999,1,3,38.05,2,0.24519080858277092
Z53116464,NC(=O)CCN1C=NC2=CC=CC=C21,,189.21800000000002,0.9116999999999992,1,3,60.910000000000004,3,0.014790397557980369
Z235348085,O=C(O)C1=CC2=CC(F)=CC=C2N1,,179.15,2.0052,2,1,53.089999999999996,1,0.12961964046980418
Z57127459,CC(=O)C=1C=CC(Br)=CC1,,199.04699999999997,2.651700000000001,0,1,17.07,1,0.05150782794976269
Z397587326,OCCC=1C=CC(F)=CC1,,140.15699999999998,1.3605,1,1,20.23,2,0.1109548761622532
Z56895714,CC1=CC=C(O1)C(=O)O,,126.11099999999999,1.28622,1,2,50.44,1,0.4919332406340139
Z276614452,C1=NNC=2C=CC=CC12,,118.13899999999995,1.5629,1,1,28.68,0,2.5658099821713396
Z104473586,OCCC=1C=CC=CC1,,122.16699999999996,1.2214,1,1,20.23,2,0.1529876977771874
Z104474214,O=C(O)CC=1C=CC=CC1C(=O)O,,180.15899999999996,1.0119,2,2,74.6,3,0.013352825163418175
Z33546516,NC(=O)C1CCCCC1,,127.18700000000001,1.0519999999999996,1,1,43.09,1,0.7595971447560012
Z199537270,CC1(CCCC1)C(=O)O,,128.171,1.6513,1,1,37.3,1,0.3427761311947941
Z57493539,CC=1C=CC(=CN1)C(N)=O,,136.15400000000002,0.48892000000000013,1,2,55.98,1,1.35511453880975
Z57042001,CC(=O)NC=1C=CC(=CC1)C(=O)O,,179.17499999999998,1.3432,2,2,66.4,2,0.05125974166648505
Z104472798,NC1=NC=CS1,,100.14599999999999,0.7253000000000001,1,3,38.91,0,8.228665484099391
Z57069881,CC=1C=CC=2N=C(N)SC2C1,,164.23300000000003,2.1869199999999998,1,3,38.91,0,0.6486287971114744
Z271099378,C1=CC=2C=CC=NC2N1,,118.13899999999998,1.5628999999999997,1,1,28.68,0,2.5658099821713414
Z68590124,NC(=O)C=1C=CC=CC1O,,137.13799999999998,0.49110000000000004,2,2,63.32000000000001,1,1.4112020916529537
Z57036632,NC(=O)C=1C=CC=CC1N,,136.15399999999994,0.3677,2,2,69.11,1,1.5687892502904504
Z218760918,NC1=NOC=2C=CC=CC12,,134.13799999999998,1.41,1,3,52.05,0,2.095541310433475
Z104473840,N#CC=1C=CC(O)=CC1,,119.12299999999996,1.26388,1,2,44.019999999999996,0,3.184700691441204
Z1269159102,O=C(O)CC=1C=C(Cl)C=C(Cl)C1,,205.04000000000002,2.6205000000000007,1,1,37.3,2,0.008163484888791872
Z404012058,NC=1C=CC=C(C1)OC=2C=CC=CN2,,186.21400000000003,2.4561,1,3,48.14,2,0.01059991857413157
Z607808530,O=C(O)C1CC=2C=CC=CC2C1,,162.188,1.486,1,1,37.3,1,0.33921349252962835
Z2472857622,Cl.CC(=O)NC1=CC=CC(N)=C1,,186.642,1.649,2,2,55.120000000000005,1,0.19780578081833092
Z56896352,NC1=NC=2C=CC(Cl)=CC2S1,,184.65099999999998,2.5319000000000003,1,3,38.91,0,0.33033794592290655
Z440825046,C1=CN(C=N1)C=2C=CC=CC2,,144.177,1.8722999999999999,0,2,17.82,1,0.25033961765010176
Z56926682,OCN1C=NC=2C=CC=CC21,,148.16499999999996,0.9861,1,3,38.05,1,0.7737125214435802
Z256708526,O=C1NS(=O)(=O)C2=CC=CC=C12,,183.18800000000002,0.11869999999999997,1,3,63.24,0,7.9233788371961476
Z57114989,CCN1C(=O)NC=2C=CC=CC21,,162.19199999999998,1.3495,1,2,37.79,1,0.4106899063050415
Z57842700,C1=CN(C=N1)CC=2C=CC=CC2,,158.204,1.9313999999999998,0,2,17.82,2,0.03755352077775392
Z57036327,NNC(=O)C=1C=CC(O)=CC1,,152.153,-0.004300000000000248,3,3,75.35,1,2.5558827081356363
Z104473324,O=C(O)C=1C=CC(Cl)=CC1,,156.56799999999998,2.0382,1,1,37.3,1,0.1592631876712351
Z56858257,NC1=NC=2C=CC(Br)=CC2S1,,229.10199999999998,2.641,1,3,38.91,0,0.1854840117488973
Z104474598,COC=1C=CC(O)=CC1,,124.13899999999997,1.4008,1,2,29.46,1,0.5636148698906708
Z385446076,O=C(O)C1=CNC=2C=C(Cl)C=CC12,,195.605,2.5195000000000007,2,1,53.089999999999996,1,0.053064484782965445
Z104495626,CC=1C=CC=CC1C(=O)O,,136.15,1.69322,1,1,37.3,1,0.3057447762276472
Z56931884,COC=1C=CC(=CC1)C(=O)O,,152.14899999999997,1.3934,1,2,46.53,2,0.06728578170965648
Z57473020,O=C1C=CC=2C=CC=CC2N1,,145.161,1.5280999999999998,1,1,32.86,0,2.128083925828932
Z56912586,NC1=NC=2C=CC=CC2S1,,150.20599999999996,1.8784999999999998,1,3,38.91,0,1.1336919972855368
Z57202012,O=C(O)C1=CC=CC(=N1)C(=O)O,,167.11999999999998,0.4779999999999999,2,3,87.49,2,0.148869053435268
Z45415561,COC=1C=CC(=CC1)S(N)(=O)=O,,187.21999999999997,0.3426000000000001,1,3,69.39,2,0.16803905901343433
Z285141528,CS(=O)(=O)NCC1CCNCC1,,192.28399999999996,-0.4648000000000001,2,3,58.2,3,0.12805789185130687
Z362847958,CN1C2CCC1CC(=O)C2,,139.19799999999998,0.8120999999999999,0,2,20.310000000000002,0,6.413903114192776
Z57367354,O=C(O)C=1C=CC(F)=CC1,,140.113,1.5239,1,1,37.3,1,0.3801200974894928
Z57182011,O=C(O)COC=1C=CC=CC1,,152.149,1.1500000000000001,1,2,46.53,3,0.017428712353978144
Z45415565,CCOC=1C=CC(=CC1)S(N)(=O)=O,,201.24699999999996,0.7327000000000001,1,3,69.39,3,0.015277666132891176
Z596250880,O=C(O)CC1=CNC=2C=CC(Br)=CC12,,254.083,2.557500000000001,2,1,53.089999999999996,2,0.005151052883003079
Z1741960310,Cl.NCCC1=CNC=2C=CC(F)=CC12,,214.671,2.2300000000000004,2,1,41.81,2,0.014356652198183387
Z1201619441,CCOC(=O)C=1C(C)=NNC1C,,168.196,1.2032399999999999,1,3,54.98,2,0.06935523750353732
Z1198265898,O=C(O)CC1=CC2=CC=CC=C2S1,,192.239,2.5284000000000013,1,2,37.3,2,0.010501895649318598
Z316258762,O=C(O)COC1CCCC1,,144.17,1.0301999999999998,1,2,46.53,3,0.022019877492963892
Z239129930,O=C(O)CNC(=O)C=1C=CC=C(O)C1,,195.174,0.20659999999999962,3,3,86.63000000000001,3,0.03701733616143361
Z445135574,NC1=CC=C2C=CS(=O)(=O)C2=C1,,181.21599999999998,1.0268000000000002,1,3,60.160000000000004,0,2.2532705468398775
Z317268638,C1CCN(CC1)C2CCNCC2,,168.28399999999996,1.2242999999999997,1,2,15.27,1,0.6393711358963238
Z431554234,NC=1C=CC(=CC1O)C(=O)O,,153.137,0.6726,3,3,83.55,1,0.8483845186212688
Z1267773750,Cl.Cl.NCCC1=CNC=N1,,184.07000000000005,0.7545000000000002,2,2,54.7,2,0.13558573892866008
Z147646794,OC=1C(F)=CC=CC1F,,130.09299999999996,1.6704,1,1,20.23,0,2.2905792849440707
Z227832752,O=C(O)C=1SC=CC1N2C=CC=C2,,193.227,2.237,1,3,42.23,2,0.014837830689894358
Z335245004,OCC=1C=CC=CC1Br,,187.03599999999997,1.9413999999999998,1,1,20.23,1,0.17940725690309547
Z57073754,O=C(O)C=1C=CC(O)=C(F)C1,,156.11199999999997,1.2294999999999998,2,2,57.53,1,0.45475437680758285
Z1203162319,OC=1C=CC=2NC=CC2C1,,133.15,1.8735,2,1,36.019999999999996,0,1.5645381977084794
Z57183224,O=C1NC=2C=C(Cl)C=CC2O1,,169.56699999999998,1.7745,1,2,46.0,0,1.0235072813825417
Z1203162487,NC=1N=CC=C2C=CC=CC12,,144.17699999999996,1.817,1,2,38.91,0,1.2966673772044717
Z424764636,NC=1C=CC=C(F)C1C(=O)O,,155.12800000000001,1.1061,2,2,63.32000000000001,1,0.5059802826920615
Z440623534,FC(F)(F)C1=CN=CN1,,136.076,1.4284999999999997,1,1,28.68,0,2.780195490411583
Z431983770,CC(C)N1C=NC2=CC(=CC=C21)C(=O)O,,204.22899999999998,2.3154,1,3,55.120000000000005,2,0.01001095734319541
Z385412938,O=C(C=1C=CN=CC1)C=2C=CC(F)=CC2,,201.2,2.4517000000000007,0,2,29.96,2,0.010276778033796953
Z56924437,CC1=CC=CC(C)=C1OCC(=O)O,,180.20299999999997,1.76684,1,2,46.53,3,0.005652157000599716
Z56969320,OC=1C=CC(=CC1)N2C=CN=C2,,160.17600000000002,1.5778999999999999,1,3,38.05,1,0.2986271187196399
Z45415568,NS(=O)(=O)C=1C=CC=C(F)C1,,175.18399999999997,0.4731000000000002,1,2,60.160000000000004,1,0.9645852984673785
Z1455658966,Cl.NC1CCN(CC1)C(=O)C2CC2,,204.70099999999996,0.7678999999999996,1,2,46.33,1,0.5837363850185704
Z45636695,CS(=O)(=O)NC=1C=CC(=CC1)C(=O)O,,215.23000000000002,0.7563,2,3,83.47,3,0.012393324058039544
Z45415564,CC=1C=CC(=CC1)S(N)(=O)=O,,171.22099999999998,0.6424200000000001,1,2,60.160000000000004,1,0.7803729897222207
Z1096153758,COC=1C=CC=2NC(=CC2C1)C(=O)O,,191.18599999999998,1.8746999999999998,2,2,62.32000000000001,2,0.022548719647211904
Z1198176426,CC1(C)CNCC2=CC=CC=C21,,161.248,2.0674,1,1,12.03,0,1.1458156155882404
Z1255431342,CSC=1C=CC(O)=C(C1)C(=O)O,,184.21599999999998,1.8123,2,3,57.53,2,0.028071081684313475
Z2512961790,Cl.FC(F)(F)C=1C=CN=C(N1)C2CCCN2,,253.655,2.3417000000000003,1,3,37.81,1,0.04125260966341916
Z104511114,CSC=1C=CC(N)=CC1,,139.22299999999998,1.9907000000000001,1,2,26.02,1,0.22712627996213036
Z1157728598,N#CC=1C=CC(O)=CC1F,,137.11299999999997,1.4029800000000001,1,2,44.019999999999996,0,2.3172913110799724
Z56801375,O=C1NCCC=2C=CC=CC12,,147.177,0.9724999999999999,1,1,29.1,0,4.943875735234216
Z31725206,O=C(NCCO)C=1C=CC(Cl)=CC1,,199.637,1.0621,2,2,49.33,3,0.014770276826069576
Z56754502,NC1=CC=C2OC(=O)C=CC2=C1,,161.16,1.3752,1,3,56.23,0,1.6994533931172349
Z1269175847,O=C1CNC=2C=C(Br)C=CC2N1,,227.061,1.8130999999999997,2,2,41.13,0,0.7101193488969241
Z838909446,O=C(O)C1=CN=C2C=CC=CC2=C1,,173.171,1.9329999999999998,1,2,50.19,1,0.13548304997239857
Z363993550,O=C(O)C=1C=NC=C(C1)C=2C=CC=CC2,,199.209,2.4468000000000005,1,2,50.19,2,0.009280879957672638
Z104484428,NC=1C=CC(Br)=CC1C(=O)O,,216.03400000000002,1.7295,2,2,63.32000000000001,1,0.1195656163498006
Z1198181962,CC1=CC=2C=CC=CC2NC1=O,,159.18799999999996,1.83652,1,1,32.86,0,1.2211728112488083
Z234897299,CC(=O)C1=CNC=2C=C(F)C=CC12,,177.17799999999997,2.5096000000000007,1,1,32.86,1,0.07206065328628376
Z57326449,C=1C=C2OCOC2=CC1CNC3CCCC3,,219.28399999999993,2.4475000000000007,1,3,30.490000000000002,3,0.0018305480984718617
Z28269747,CC(=O)N1CCN(CC1)C=2C=CC(O)=CC2,,220.27200000000005,1.0606999999999998,1,3,43.78,1,0.3406841234559265
Z58981801,NNC(=O)C=1C=CN=CC1,,137.142,-0.3149000000000006,2,3,68.00999999999999,1,4.258111983236463
Z57842350,O=C(NO)C=1C=CC=CC1O,,153.13699999999997,0.5112000000000003,3,3,69.56,1,1.3008125997747744
Z56347387,NNC(=O)CC=1C=CC(F)=CC1,,168.171,0.3580999999999995,2,2,55.12,2,0.274642603041642
Z62452555,O=C1NC=NC=2C3=CC=CC=C3OC12,,186.17,1.6693,1,3,58.89,0,0.8642844488105025
Z119989626,CC=1C=CC=C2NC(=CC12)C(=O)O,,175.18699999999998,2.17452,2,1,53.09,1,0.1049191770776345
Z362635046,COC=1C=CC(N)=CC1F,,141.14499999999998,1.4164999999999999,1,2,35.25,1,0.4535983833763541
Z57127530,O=C(O)C=1C=CC(Br)=CC1,,201.019,2.1473000000000004,1,1,37.3,1,0.09253804244960018
Z359505658,O=C(O)CNC1CCCC1,,143.18599999999998,0.6031999999999995,2,2,49.33,3,0.046147837739638556
Z285150320,O=C(O)C1=CC=C2OCCC2=C1,,164.15999999999997,1.3196999999999999,1,2,46.53,1,0.37401097248660603
Z1203748449,NS(=O)(=O)C1=NC=CN1,,147.15900000000002,-0.9429000000000001,2,3,88.84,1,7.385638181455571
Z56767838,CNC1=NC=2C=CC=CC2N1,,147.18099999999998,1.6045999999999998,2,2,40.71,1,0.3565919619237068
Z57337726,CC(=O)C1=CNC2=CC=CC=C12,,159.188,2.3705000000000007,1,1,32.86,1,0.10241645196506825
Z1198154439,O=C1CCC2=CC=CC=3CCN1C32,,173.21499999999995,1.5219,0,1,20.310000000000002,0,1.753862321445065
Z104498098,O=C(O)C=1C=CC(O)=CC1,,138.12199999999999,1.0903999999999998,2,2,57.53,1,0.6364649003926109
Z104477292,O=C(O)C(C=1C=CC=CC1)C=2C=CC=CC2,,212.24800000000002,2.903100000000001,1,1,37.3,3,0.0009207739131423371
Z56928539,O=C(O)COC=1C(Cl)=CC=CC1Cl,,221.03900000000002,2.4568000000000003,1,2,46.53,3,0.0014225354800645506
Z228584328,O=C(O)CCC1=NC2=CC(Cl)=CC=C2S1,,241.699,2.9669000000000016,1,3,50.19,3,0.0005253564317908763
Z877546758,O=C1CCCC2=CC(O)=CC=C12,,162.188,1.9112,1,2,37.3,0,1.0059980025049629
Z56175684,O=C(O)CN1C(=O)C=2C=CC=CC2C1=O,,205.16899999999998,0.36720000000000014,1,3,74.68,2,0.12783446013674724
Z199451530,NCC1(CCCC1)C=2C=CC=CC2,,175.275,2.4571000000000005,1,1,26.02,2,0.015809639818811866
Z118530082,NC(=O)C1=CC=CC(N)=C1,,136.154,0.36770000000000025,2,2,69.11,1,1.5687892502904492
Z816000338,O=C(O)CC=1C=CC=C(O)C1,,152.149,1.0193,2,2,57.53,2,0.11577273744520485
Z111834284,CC=1C=C(Br)C=2NC(=O)C(=O)C2C1,,240.056,1.8923199999999996,1,2,46.17,0,0.44543441188760463
Z1255374820,CC1=NOC(C)=C1C=2C=CC=CC2,,173.215,2.9584400000000013,0,2,26.03,1,0.03669909022415379
Z608353738,O=C(O)C=1N=CC=CC1O,,139.10999999999999,0.4853999999999999,2,3,70.42,1,1.2721969516499672
Z362848468,O=C(O)C(=O)NC=1C=CC=CC1,,165.148,0.7096999999999998,2,2,66.39999999999999,1,0.7951420453613964
Z169855336,CC=1C=CC(=CC1)CCC(=O)O,,164.204,2.0122199999999997,1,1,37.3,3,0.005150155384901937
Z425794824,OCCN1C=CC=N1,,112.13199999999998,-0.12460000000000004,1,3,38.05,2,0.8927074689129106
Z147642456,CC=1C=CC(O)=C(C1)C(=O)O,,152.149,1.3988199999999997,2,2,57.53,1,0.36686704557205796
Z56899110,O=C1NC=2C=CC(Cl)=CC2C1=O,,181.57799999999997,1.4747999999999999,1,2,46.17,0,1.4227730434272277
Z104479728,CCC=1C=CC(O)=CC1,,122.16699999999996,1.9546,1,1,20.23,1,0.29022880204514934
Z104477768,CC=1N=CSC1CCO,,143.211,0.9863200000000001,1,3,33.120000000000005,2,0.1563027349599627
Z57070074,CC(=O)C1=CN(C)C=2C=CC=CC12,,173.215,2.3809000000000005,0,2,22.0,1,0.08967791412200699
Z1508918230,O=C(O)C1=CC=2C=C(Cl)SC2N1,,201.63400000000001,2.5810000000000004,2,2,53.089999999999996,1,0.045905314351167195
Z56347237,NC=1C=CC=2C=CC=CC2N1,,144.177,1.817,1,2,38.91,0,1.2966673772044708
